GOV_CODE,GOV_NAME,DEPT_CODE,DEPT_NAME,VILL_CODE,VILL_NAME,HOD_CODE,HOD_NAME,SECT_CODE,SECT_NAME
2,محافظة اربد,9,اراضي اربد,180,النعيمه,86,المنصيه الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,180,النعيمه,87,المنصيه الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,180,النعيمه,88,المرج الشرقي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,180,النعيمه,89,تلول حماشا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,180,النعيمه,89,تلول حماشا,1,الهدى
2,محافظة اربد,9,اراضي اربد,181,ام الابار,1,ام الابار الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,181,ام الابار,2,ام الابار الوسطاني,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,181,ام الابار,3,ام الابار الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,181,ام الابار,4,خربة ام الابار,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,1,السياف,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,2,الكرسنه الشرقي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,3,الكرسنه الغربي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,4,المخنق,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,5,المغاره,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,6,الرجوم السود الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,7,البرنس,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,8,القسيس  الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,9,الباب,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,10,القسيس الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,11,سليم,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,11,سليم,1,المدينة المنورة
2,محافظة اربد,9,اراضي اربد,182,بشرى,12,الرجوم السود الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,12,الرجوم السود الجنوبي,1,عمر بن الخطاب
2,محافظة اربد,9,اراضي اربد,182,بشرى,13,الحلان,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,14,مخر النجم,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,15,الحوطه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,16,الخله,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,17,الحمص,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,18,الشراري,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,19,دغيم,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,20,المقرمه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,21,الجزيرة,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,22,البوره,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,23,الكرم,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,1,الكرامة
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,2,اليرموك
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,3,البيادر
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,4,الرحمة
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,5,القادسية
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,6,القصور
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,7,الزهراء
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,8,الاشراف
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,9,المدرسة الجديدة
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,10,العباس
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,11,مؤتة
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,12,فلسطين
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,13,النهضة
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,14,الهاشمي
2,محافظة اربد,9,اراضي اربد,182,بشرى,24,البلد,15,الروضة
2,محافظة اربد,9,اراضي اربد,182,بشرى,25,الحزريه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,26,الدواقير,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,27,مارس  حمده,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,28,البيدر,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,29,الدراج,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,30,البقعة,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,31,غياضه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,32,المسحلانية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,33,الصدار,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,34,الجوخ,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,35,المجوز,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,36,حوض  الدن,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,182,بشرى,37,العزمه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,1,الاعوج,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,2,تل الملح,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,2,تل الملح,1,الزيتونة
2,محافظة اربد,9,اراضي اربد,183,بيت راس,3,عين النقاطه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,4,الضمري,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,5,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,5,البلد,1,الجامع
2,محافظة اربد,9,اراضي اربد,183,بيت راس,5,البلد,2,الشمالي
2,محافظة اربد,9,اراضي اربد,183,بيت راس,5,البلد,3,حي3
2,محافظة اربد,9,اراضي اربد,183,بيت راس,5,البلد,4,الخضر
2,محافظة اربد,9,اراضي اربد,183,بيت راس,5,البلد,5,المدرسه
2,محافظة اربد,9,اراضي اربد,183,بيت راس,5,البلد,6,البركة
2,محافظة اربد,9,اراضي اربد,183,بيت راس,5,البلد,7,الغربي
2,محافظة اربد,9,اراضي اربد,183,بيت راس,6,المداحل,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,7,البقعة,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,8,الميدان,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,9,الخمس,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,183,بيت راس,10,سريس  الخمس,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,1,النخيلي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,2,صوقعه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,3,وادي الخروب,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,4,كسارة الربيضه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,5,المغاربه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,6,حلان المسكين,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,7,ظهر المحل,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,8,جور هلاله,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,9,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,9,البلد,23,نظام لوحات
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,9,البلد,24,نظام لوحات
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,9,البلد,25,نظام لوحات
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,9,البلد,26,نظام لوحات
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,9,البلد,27,نظام لوحات
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,9,البلد,28,نظام لوحات
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,10,طافش,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,11,ام زريقيات,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,12,الزنتون,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,13,ام العجول,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,14,الجرد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,15,القنيس,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,16,خميس,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,17,عتبا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,18,عبد العزيز,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,19,المنايص,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,20,خاروط الرماد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,21,الجبيل,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,22,الهاشمي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,184,بيت يافا,23,الذنبه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,1,ام القطين,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,2,الجربه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,3,خير الدنيا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,4,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,4,البلد,12,نظام لوحات
2,محافظة اربد,9,اراضي اربد,185,تقبل,4,البلد,13,نظام لوحات
2,محافظة اربد,9,اراضي اربد,185,تقبل,4,البلد,14,نظام لوحات
2,محافظة اربد,9,اراضي اربد,185,تقبل,4,البلد,15,نظام لوحات
2,محافظة اربد,9,اراضي اربد,185,تقبل,4,البلد,16,نظام لوحات
2,محافظة اربد,9,اراضي اربد,185,تقبل,5,ام الجدايل,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,6,دابوليا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,7,المائله,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,8,مقتل الغوراني,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,9,الجلسه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,185,تقبل,10,السموقه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,186,ججين,1,الجوبا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,186,ججين,2,العوجا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,186,ججين,3,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,186,ججين,3,البلد,7,نظام لوحات
2,محافظة اربد,9,اراضي اربد,186,ججين,3,البلد,8,نظام لوحات
2,محافظة اربد,9,اراضي اربد,186,ججين,3,البلد,9,نظام لوحات
2,محافظة اربد,9,اراضي اربد,186,ججين,3,البلد,10,نظام لوحات
2,محافظة اربد,9,اراضي اربد,186,ججين,3,البلد,11,نظام لوحات
2,محافظة اربد,9,اراضي اربد,186,ججين,3,البلد,12,نظام لوحات
2,محافظة اربد,9,اراضي اربد,186,ججين,4,المروش,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,186,ججين,5,الخارجه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,187,جمحه,1,السومية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,187,جمحه,2,الصدر الشرقي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,187,جمحه,3,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,187,جمحه,3,البلد,1,الجامع
2,محافظة اربد,9,اراضي اربد,187,جمحه,3,البلد,2,المقبرة
2,محافظة اربد,9,اراضي اربد,187,جمحه,3,البلد,3,الهاشمي
2,محافظة اربد,9,اراضي اربد,187,جمحه,3,البلد,4,المدرسة
2,محافظة اربد,9,اراضي اربد,187,جمحه,3,البلد,5,الشمالي
2,محافظة اربد,9,اراضي اربد,187,جمحه,4,الحمزواي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,187,جمحه,5,المسل الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,187,جمحه,6,المسل الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,187,جمحه,7,المقطاع الشرقي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,187,جمحه,8,المقطاع الغربي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,1,الجوره,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,2,الحصاص,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,1,الفاروق
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,2,الصديق
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,3,عثمان بن عفان
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,4,المركز المهني
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,5,المدارس
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,6,البلدية
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,7,الصالح
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,8,معاوية بن ابي سفيان
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,9,قاسم
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,10,صدام
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,11,علي بن ابي طالب
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,12,جعفر الطيار
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,13,خالد بن الوليد
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,14,قعدان
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,15,باير
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,16,حسين
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,17,حمزة بن عبدالمطلب
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,18,فاضل
2,محافظة اربد,9,اراضي اربد,188,حكما,3,البلد,19,سليمان
2,محافظة اربد,9,اراضي اربد,188,حكما,4,العاصم,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,5,المجوز,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,6,المواكر,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,7,عليا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,8,طريق  سال,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,9,المنظار,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,9,المنظار,1,البطين
2,محافظة اربد,9,اراضي اربد,188,حكما,10,البرنس,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,188,حكما,10,البرنس,1,البطين
2,محافظة اربد,9,اراضي اربد,189,حواره,1,المغر,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,2,توما,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,3,المناخ,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,4,الدوار الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,5,الدوار الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,6,البويب,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,7,الدن الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,8,المغنية الشمالية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,9,المغنية الجنوبية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,10,الخوام الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,11,الخوام الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,12,البور,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,13,البساتين,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,14,الرويسه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,15,الميدان الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,16,الميدان الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,17,الاصيله الشمالية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,18,الاصيلة الوسطى,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,19,الاصيلة الجنوبية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,20,الدن الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,21,الرقه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,22,الخلايل الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,23,الخلايل الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,24,قفطان,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,25,الزعر,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,26,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,26,البلد,1,مقام ابو القاسم
2,محافظة اربد,9,اراضي اربد,189,حواره,26,البلد,2,المدرسة
2,محافظة اربد,9,اراضي اربد,189,حواره,26,البلد,3,مقام الخضر
2,محافظة اربد,9,اراضي اربد,189,حواره,26,البلد,4,الحاره القبلية
2,محافظة اربد,9,اراضي اربد,189,حواره,27,الجور الشرقي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,28,الجور الغربي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,29,عوض,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,30,القرام,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,189,حواره,31,القاسم,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,190,حور,1,الجورة الشرقية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,190,حور,2,الجورة الغربية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,190,حور,3,الماصية الشرقية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,190,حور,4,الماصية الغربية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,6,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,7,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,8,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,9,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,10,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,11,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,12,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,13,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,14,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,15,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,16,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,17,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,18,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,19,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,20,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,21,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,22,نظام لوحات
2,محافظة اربد,9,اراضي اربد,190,حور,5,البلد,23,نظام لوحات
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,1,المدوره الشمالية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,2,المدوره الجنوبية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,3,الظهر,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,4,الشفا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,5,الماصيه الشرقية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,6,مشماص  الماصية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,7,الماصية الغربية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,1,الشرقي
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,2,المركز الصحي
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,3,الجامع
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,4,الغربي
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,5,الوسط
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,6,البلدية
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,7,الكروم الغربي
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,8,الكروم الشرقي
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,9,الوسطاني
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,10,الروضة
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,8,البلد,11,الجنوبي
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,9,البلد الشرقي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,9,البلد الشرقي,19,نظام لوحات
2,محافظة اربد,9,اراضي اربد,191,حوفا الوسطيه,10,الديه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,1,البيدر,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,2,الوادي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,3,الموبره الشمالي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,4,الجيعه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,5,الماصية,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,6,العرايس,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,7,كرم سيار,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,8,ابو الزعتر,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,9,الموبره الجنوبي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,10,العوجا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,11,العين,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,12,سقايا,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,13,الليلان,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,14,السهلة,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,15,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,192,دوقره,15,البلد,1,المدرسة
2,محافظة اربد,9,اراضي اربد,192,دوقره,15,البلد,2,الشمالي
2,محافظة اربد,9,اراضي اربد,192,دوقره,15,البلد,3,البلدية
2,محافظة اربد,9,اراضي اربد,192,دوقره,15,البلد,4,الجامع
2,محافظة اربد,9,اراضي اربد,192,دوقره,15,البلد,5,الغربي
2,محافظة اربد,9,اراضي اربد,192,دوقره,15,البلد,6,الجنوبي
2,محافظة اربد,9,اراضي اربد,192,دوقره,16,المنظار,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,1,جريته,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,2,الركبه,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,3,الكروم,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,4,اقبال,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,5,البلد,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,5,البلد,1,الجامع
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,6,الكرم الغربي,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,7,السريج,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,7,السريج,42,نظام لوحات
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,7,السريج,43,نظام لوحات
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,7,السريج,44,نظام لوحات
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,7,السريج,45,نظام لوحات
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,7,السريج,46,نظام لوحات
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,7,السريج,47,نظام لوحات
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,8,المعترض,0,جدول الأحياء
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,8,المعترض,1,المعترض حي رقم1
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,8,المعترض,2,المعترض حي رقم2
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,8,المعترض,4,المعترض حي رقم4
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,8,المعترض,5,المعترض حي رقم5
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,8,المعترض,6,المعترض حي رقم6
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,8,المعترض,7,المعترض حي رقم7
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,8,المعترض,8,المعترض حي رقم8
2,محافظة اربد,9,اراضي اربد,193,زبدة فركوح,9,القناص,0,جدول الأحياء
